File ID,Hoofdcompetentie,Subcompetentie,Percentage
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Persoonlijke gerichtheid,Ambitie,67
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Persoonlijke gerichtheid,Zelfstandigheid,38
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Persoonlijke gerichtheid,Doorzettingsvermogen,34
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Persoonlijke gerichtheid,Resultaatgerichtheid,50
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Persoonlijke gerichtheid,Leerbereidheid,74
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Persoonlijke gerichtheid,Inzet,21
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Persoonlijke gerichtheid,Nauwkeurigheid,36
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Organisatiegerichtheid,Organisatiesensitiviteit,38
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Organisatiegerichtheid,Klantoriëntatie,24
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Organisatiegerichtheid,Kwaliteitsgerichtheid,37
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Organisatiegerichtheid,Ondernemerschap,38
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Beïnvloedend vermogen,Overtuigingskracht,35
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Beïnvloedend vermogen,Aansturen van groepen,45
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Beïnvloedend vermogen,Aansturen van individuen,34
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Beïnvloedend vermogen,Coachen van medewerkers,39
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Beïnvloedend vermogen,Onderhandelen,38
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Organisatie vermogen,Plannen en organiseren,27
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Organisatie vermogen,Delegeren,37
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Organisatie vermogen,Voortgangscontrole,30
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Relationeel vermogen,Sensitiviteit,38
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Relationeel vermogen,Samenwerking,26
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Relationeel vermogen,Optreden,23
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Relationeel vermogen,Relatiebeheer,19
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Relationeel vermogen,Sociabiliteit,16
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Relationeel vermogen,Assertiviteit,36
230154a9-def4-5404-a86e-ec8626ee4c95,Persoonlijke gerichtheid,Initiatief,27
230154a9-def4-5404-a86e-ec8626ee4c95,Persoonlijke gerichtheid,Besluitvaardigheid,44
230154a9-def4-5404-a86e-ec8626ee4c95,Persoonlijke gerichtheid,Flexibiliteit,32
230154a9-def4-5404-a86e-ec8626ee4c95,Persoonlijke gerichtheid,Stressbestendigheid,41
230154a9-def4-5404-a86e-ec8626ee4c95,Persoonlijke gerichtheid,Ambitie,14
230154a9-def4-5404-a86e-ec8626ee4c95,Persoonlijke gerichtheid,Zelfstandigheid,52
230154a9-def4-5404-a86e-ec8626ee4c95,Persoonlijke gerichtheid,Doorzettingsvermogen,16
230154a9-def4-5404-a86e-ec8626ee4c95,Persoonlijke gerichtheid,Resultaatgerichtheid,9
230154a9-def4-5404-a86e-ec8626ee4c95,Persoonlijke gerichtheid,Leerbereidheid,40
230154a9-def4-5404-a86e-ec8626ee4c95,Persoonlijke gerichtheid,Inzet,14
230154a9-def4-5404-a86e-ec8626ee4c95,Persoonlijke gerichtheid,Nauwkeurigheid,25
230154a9-def4-5404-a86e-ec8626ee4c95,Organisatiegerichtheid,Organisatiesensitiviteit,54
230154a9-def4-5404-a86e-ec8626ee4c95,Organisatiegerichtheid,Klantoriëntatie,34
230154a9-def4-5404-a86e-ec8626ee4c95,Organisatiegerichtheid,Kwaliteitsgerichtheid,21
230154a9-def4-5404-a86e-ec8626ee4c95,Organisatiegerichtheid,Ondernemerschap,28
230154a9-def4-5404-a86e-ec8626ee4c95,Beïnvloedend vermogen,Overtuigingskracht,38
230154a9-def4-5404-a86e-ec8626ee4c95,Beïnvloedend vermogen,Aansturen van groepen,29
230154a9-def4-5404-a86e-ec8626ee4c95,Beïnvloedend vermogen,Aansturen van individuen,44
230154a9-def4-5404-a86e-ec8626ee4c95,Beïnvloedend vermogen,Coachen van medewerkers,47
230154a9-def4-5404-a86e-ec8626ee4c95,Beïnvloedend vermogen,Onderhandelen,32
230154a9-def4-5404-a86e-ec8626ee4c95,Organisatie vermogen,Plannen en organiseren,16
230154a9-def4-5404-a86e-ec8626ee4c95,Organisatie vermogen,Delegeren,46
230154a9-def4-5404-a86e-ec8626ee4c95,Organisatie vermogen,Voortgangscontrole,22
230154a9-def4-5404-a86e-ec8626ee4c95,Relationeel vermogen,Sensitiviteit,48
230154a9-def4-5404-a86e-ec8626ee4c95,Relationeel vermogen,Samenwerking,43
230154a9-def4-5404-a86e-ec8626ee4c95,Relationeel vermogen,Optreden,38
230154a9-def4-5404-a86e-ec8626ee4c95,Relationeel vermogen,Relatiebeheer,23
230154a9-def4-5404-a86e-ec8626ee4c95,Relationeel vermogen,Sociabiliteit,31
230154a9-def4-5404-a86e-ec8626ee4c95,Relationeel vermogen,Assertiviteit,40
de12a2c7-d545-55e2-bd43-69fab0a50149,Persoonlijke gerichtheid,Initiatief,29
de12a2c7-d545-55e2-bd43-69fab0a50149,Persoonlijke gerichtheid,Besluitvaardigheid,30
de12a2c7-d545-55e2-bd43-69fab0a50149,Persoonlijke gerichtheid,Flexibiliteit,35
de12a2c7-d545-55e2-bd43-69fab0a50149,Persoonlijke gerichtheid,Stressbestendigheid,33
de12a2c7-d545-55e2-bd43-69fab0a50149,Persoonlijke gerichtheid,Ambitie,59
de12a2c7-d545-55e2-bd43-69fab0a50149,Persoonlijke gerichtheid,Zelfstandigheid,31
de12a2c7-d545-55e2-bd43-69fab0a50149,Persoonlijke gerichtheid,Doorzettingsvermogen,39
de12a2c7-d545-55e2-bd43-69fab0a50149,Persoonlijke gerichtheid,Resultaatgerichtheid,38
de12a2c7-d545-55e2-bd43-69fab0a50149,Persoonlijke gerichtheid,Leerbereidheid,57
de12a2c7-d545-55e2-bd43-69fab0a50149,Persoonlijke gerichtheid,Inzet,31
de12a2c7-d545-55e2-bd43-69fab0a50149,Persoonlijke gerichtheid,Nauwkeurigheid,25
de12a2c7-d545-55e2-bd43-69fab0a50149,Organisatiegerichtheid,Organisatiesensitiviteit,62
de12a2c7-d545-55e2-bd43-69fab0a50149,Organisatiegerichtheid,Klantoriëntatie,36
de12a2c7-d545-55e2-bd43-69fab0a50149,Organisatiegerichtheid,Kwaliteitsgerichtheid,21
de12a2c7-d545-55e2-bd43-69fab0a50149,Organisatiegerichtheid,Ondernemerschap,34
de12a2c7-d545-55e2-bd43-69fab0a50149,Beïnvloedend vermogen,Overtuigingskracht,26
de12a2c7-d545-55e2-bd43-69fab0a50149,Beïnvloedend vermogen,Aansturen van groepen,45
de12a2c7-d545-55e2-bd43-69fab0a50149,Beïnvloedend vermogen,Aansturen van individuen,34
de12a2c7-d545-55e2-bd43-69fab0a50149,Beïnvloedend vermogen,Coachen van medewerkers,47
de12a2c7-d545-55e2-bd43-69fab0a50149,Beïnvloedend vermogen,Onderhandelen,30
de12a2c7-d545-55e2-bd43-69fab0a50149,Organisatie vermogen,Plannen en organiseren,29
de12a2c7-d545-55e2-bd43-69fab0a50149,Organisatie vermogen,Delegeren,61
de12a2c7-d545-55e2-bd43-69fab0a50149,Organisatie vermogen,Voortgangscontrole,30
de12a2c7-d545-55e2-bd43-69fab0a50149,Relationeel vermogen,Sensitiviteit,52
de12a2c7-d545-55e2-bd43-69fab0a50149,Relationeel vermogen,Samenwerking,59
de12a2c7-d545-55e2-bd43-69fab0a50149,Relationeel vermogen,Optreden,33
de12a2c7-d545-55e2-bd43-69fab0a50149,Relationeel vermogen,Relatiebeheer,37
de12a2c7-d545-55e2-bd43-69fab0a50149,Relationeel vermogen,Sociabiliteit,35
de12a2c7-d545-55e2-bd43-69fab0a50149,Relationeel vermogen,Assertiviteit,29
